username,comment,link_video,publish_date,like_count,view_count
@Sekilash,Episode terseru next lagi yaa tanpa promo pecah bangetttt,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@bundamengajar2643,Lagunya.. vid cepet sehat y....biar bisa jadi penyanyi yang sering nyanyi ..tapi podhub vidi bagus puol,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@listiaputri2281,Ayooo bisa yoo part 2 nyaaa🫰🫰🫰,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@supinnn,Dr. tirta plisss next time... Pasti bakal dpt byk ilmu,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@DedeLA_Lock,"Habis dari Podhub Sheila masuk kamar dan 3 hari tidak keluar, energinya terkuras habis.  kek aku.. Keluar sejam 23 jam istirahat.",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@coldwater7998,next episode sheila dara  200menit pun gasssssssss!!!!!!!!!!!!,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@herexketjil2798,Dan aku yang nonton full tanpa jeda sambil makan,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@heyboy2137,"35:14 jirr reall bekasi pride macam tmn gw jga gitu coy gaperna gemuk walaupun tripel karbo, huhuu mengiri gue sama perut bekasi",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@QueenAzurea,HAHAHAHAH PANTUNNYA KERENN,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@octavia9362,Vidi lucu bgt sumpah.. istriny jg lucu trnyta pantes cocok wkwk,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@killuazoldyck666-icaaann,01:15:06 yg denger podcast nya pakai headset tolong besarkan volumenya dan denger dgn seksama deh,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@rifyanmz,"Botak tambah lucu deh, semakin bertambahnya umur hahahaha",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@arinachoiria3678,Next gabungin Sheila sama Vadi ga si.. Yuk yuk,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@rezkihidayatisukiman.s.pd.5624,Iya bakal sedihdr kata pelukmu sementara dpt loh sedihnya,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@najlasyazaazahra821,"lagunya vidi, cuman buat keluarga cemara? klo yg broken home gimana",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@nengdesi_86,kak sheila the best banget,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@Restifiani02,"om ded, undang niky&mario caesar(keluarga artis)",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@kartikak195,"Sukses terus semuanya, doain yaa aku si pejuang toga 2025",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@madayuliacitra6080,"Masa pas vidi nyanyi ko gua sedih terharu gtu ya, sumpah.",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@nadiatrwns,plis seru banget,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@bayuardibar9215,"Emang sebagus bgt sore itu,,",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@SandiSudianto-17,Paling the best nih episode ini,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@kimungsheilla8580,ciiieeee kereeen,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@diyanwulansari05,Di tunggu Undang boiyen sama anwar nya om ded seru parahh petcahh pastii,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@indahmhp,semua sheila dirayakan,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@nyaiigenong3437,Vidi fresh banget abis potong rambut,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@noviasaritad7195,"Vidi makin ganteng ga sii, daraa juga makin cantik",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@titihasti3376,Setuju gak coba undang REZA ARAP Dongg,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@sagalamakan,"Di ulang ulang nonton ngg bosen getsss,",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@TheHellokitty006,Seru bangetttttt,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@ragacorner7970,ka vid saya sharelok ya lngsng kirim bajunya ya saya ga akan nolak ko,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@mfblk6816,sangattt seruuu,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@wanpuppymrremoved8705,"Om Ded nih gk nyambung sendiri ya, udah gitu suka potong omongan org lagi. Kan jadi penasaran org mau ngejelasin jd kepotong-potong terus Ama celotehannya Om Ded",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@bundachacha8956,Terharuuuu,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@datiraisuci7421,Mauuuu ikut nobar brg Ka Vidiiii sama Ka Sheila.........,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@KacauDah,"Hahahahahahahah AKHIRNYA SHELLA LEPAS DARI KERANGKENG BOTI , DAN LANGSUNG SUMRINGAH DENGAN REZA",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@civeilized,"Bener sih pernah lihat tmn yg berkecimpung sama buah dalam negri (sdh ga makan buah luar negri lg) dan seluk beluk tumpeng. Ga potong pucuknya, tp 'growokin' dasar tengah..",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@bellamitasari,Harus di misuimkan ini mahhhhhh,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@SaryantiAmah,Akhirnyaaaaaaaaaaaa,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@alvinoize,Sheila Dara full Baterai,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@aidahusnilkhotimah6814,Aduh bisa hibernasi berapa bulan nih sheila pulang dari podhub,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@AyupermataSari-n5p,lucu bgttttt couple ini,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@wawandwianto3645,Jalan jalan ke podhub. Cakep,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@anneinnara7251,Allahhumma sholli ala Muhammad,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@mrpin5151,46:18  humor gw sebatas 'apa',https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@munazilarosyadi8040,Tanpa skippppp,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@littleembunvlog,Sheila positif vibes bgd..,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@nasyyywaa,seruu bangett pliss,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@putusaurus4611,Jadi penasaran buat nonton Sore,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@feliciafarah,nextt undang eca sama om suryaa,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@ernapurnomo5131,Om undang dvet.iwet dan dave hendrik..aamiin,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@MrAlpineZone,Awkawkard beud menit2 awal,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@baboonal9516,mantappp om deddy,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@salmamariam2861,Finally Sheilaaa,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@lestaridwipratiwi9485,Best episode,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@tarmidiuhuy,Rezeki yang diberikan Di G͛⦚I͛⦚A͛⦚T͛⦚7͛⦚7͛⦚7͛⦚ Emang Benaran Nyataa,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@windaapriyanti9439,Gemes bgt mereka kaya lagi pacaran cuyy bukan pasutri,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@ruroh7059,Seru y klu punya pasangn samasama seru gini,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@Not_Found697,Pasangan paling krins  the best lah,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@hildasoi6974,FINALLYYYYY,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@HalimatunSakdiah-y2h,1-1 ny podhub yg aku tonton krn vidi dan sheila,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@Canceroyy,"Om , undang erika Richardo dong . 

Dia lagi ada projects bangun sekolah di NTT Lo , kayaknya seru kalo diundang",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@doniridardoofficial,16 juli...nonton episode ini yang ke tujuh kali,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@arimulyawandari701,Mauuuuuuuu kaosnyaaa kak  Vidi ditunggu yak,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@morkmeinyourheartt,"next couple request: Chicco Jericho dan Putri Marino

PLEASEEEEE",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@gita8384,lucu banget pasutri ini yaampun,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@sadaliwahyu4374,Kereeen seneng seneng,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@yuyunsukmaayu9116,Akhirnya,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@SriWahyuni-hv9ow,nontonnya di cicil biar terhibur terus tiap hari,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@antiprhtn3087,AAAAAKKK KYUT BGT,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@lisababa245,Vidi bangga banget sama sheila,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@StudiOuNc,mau dong kak @viddy kaos nya kerennnnnn,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@TariNiahandayani,Alifah Lubis undang buat nobar bareng teman,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@nathansoedjadi,Love banget,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@andinnipuspa5867,"“Biasanya suapan pertama kan buat istri”

B39* 4x+++",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@ahmadzakiridhwan4082,LANGSUNG AJA OMMM EPISODE 2 BERSAMA SHEILA DARAAA,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@DsueEntertainment,Undang mama gigi dong kak vidi,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@Annasunny2809,Vidi bawel ya tapi gemesin mereka tuh,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@keepdodol6201,"15:58 Problem Solved, jadi kalo nasi udah jadi bubur, tinggal masukin microwive lagi aja, ntar jadi nasi lagi",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@n.bilaff,24:15 LUCU BANGETTTTT,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@LiaAmelia-s8z,Ka vidi sehat terus yahhh,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@Canceroyy,Next time undang Sheila dara lagi om,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@aurafebrina4723,Ngeliat Sheila dtg gw kaget wkwkwk like finally she came to podhub,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@medinayunsillahibrahim3707,"GOKILLL, YUK BISA DATENG LAGI",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@deraini2009,Sumpahh filmnya emang sebagus itu 🥹,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@IndanaZulfa-d1w,Aaaa sheilaaaa kangen bangett,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@roguestingoe7796,gilak 1 setengah jam gua ngakak wkwk,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@devanyai,Seru bangett,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@Upload___Tugas1,"2 hari 5,1 jt view",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@giyusrusli2896,"Vidi, datang kan ifan gunawan(pawang om deddy)...podhub bisa pecahhhhh....",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@sarasahi6717,"Ini fi;m dr websariesnya SORE, Dian Wiyoko n Tika Bravani",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@zoejava6274,Soliiiit.....,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@luvagargmv1737,"om undang, Dr. Tirta, Guru Gembul, Pesulap Merah,  Habib Jafar, Timothy di satu tempat dong",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@reginacalista-r2b,"~Gak semua orang tau, tapi yang tau biasanya senyum-senyum sendiri 🆂🆄🅴🆁𝟝𝟡 ~",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@MirelleBeverly,Tembusssss 5juta 3hari gegara Sheilaaaa Daraaaa 🫶🫶🫶🫶,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@dewiwikwik2788,Opening yg sangat diluar nurul,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@BiraNovaDian,Bisa2nya si Silla di undang om ded. Mantap,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@asfianaan,24:09,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@andirasulradja3477,pasangan klo dan Vusion ya gini..,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@meythuchanel6315,Ini yg paling seru sih jujur,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@bae.spark9950,NAHH INII DIA YANG DITUNGGU TUNGGUUUU WKWKKW,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@Ndriilestarii,Vidi sama sheila kayak pacaran bukan suami istri  gemezz aihh,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@yansenpai4767,malah fokus om ded nnton drama vidi ama sheila sambil makan,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@jihaaanna3885,"Om tambahin vadi sama diva, yakin deh pasti lucu. Jadi nanti ada 6 orang",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@syahirahmedic,please 5m ni second apisode dong sheila datang ke podhub,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@rifkimelynd1835,denny candra x gilang dirga dong om.inget jaman somasi awal...no cure,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@TariNiahandayani,Alifah lubis undang buat nobar bareng teman,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@SieKuman_,"01:15:06 Maaf aku fokus didetik ini ada yang denger gak? Kya ada yang ngomong suara cewek, alus ""cerita"". Apa salah denger yah?",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@aturajadah,Ngakak,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@cupid-z1p,33:36 kak kev wkwkwk,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@aryantoquinn3120,Buat opening nya aja udah habisin berapa persen energi nya sheila dara yak? Hahaha,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@nurulaufa6228,GUEEE FULLL KETAWAA PLSSS LUCUU BGT SUAMI ISTRI INI,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@YuliAndriAny-c7i,Maaauuuuuu vid,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@ApridahCD,"Om Dedi produserin film Parodi ""Sore"" tapi pemain pria nya Vidi ....judulnya ""Pagi Sore ???"" Sponsor by Gadang Barubah",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@cicirocx,KEREN,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@abmpiet4811,Busett 3 hari majutamaratus yg nonton,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@AnisaPuteri-r5o,"Ka vidi disini ""tumben"" Ganteng",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@DewiFatimah-i7gs,Sumpah ngakak abis,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@auni5647,"butuh cowo kya vidi, penyayang orgnya asik lagi wk",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@affhmuthahrh8908,Vidi Duduk Nya LDR banget sama Sheila,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@Dikadisini01,Trending 4 nih otw trending 1 ga siiiiiii,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@gogumappangg,lucuuuuu,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@a.syarif611,gua ampe nonton ini 5x loh bjirrr,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@KADAL4DMenangSetiapHari,"""Sheila baru dateng, udah kayak host tetap aja vibes-nya cocok banget!""",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@hulinab,Guest star MAHAAAALLL,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@novitawulandari4579,Tinggal nunggu ivan gunawan,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@sayups,SERUUUU BANGETTT ADA SHEILA,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@sendy483,SORE Keren emang,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@zulfikaramirudinshaleh7242,Uih baju nya bagus. Limited edition cuma ada 24 di dunia. Boleh kak Vidi bagi 1,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@MutiahAlidrus,"Pantes mereka nikah
COCOK BANGET UDAH",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@valentinasitanggang3560,Wah tiba² kaget ky lg dipangil karna dimenit ke 52:39 semoga yg nonton ini yg lg beres² baju semoga terhibur . Lah itu gue dong lg nyetrika,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@indahsoneindahpermatasari7285,Akhirnya,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@Dakim06,Undang Baskara Hindia dong ka vidiii,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@wiwietwidiarty6712,Akhirnya ibu negara,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@merrycorry-d2t,Woyyyu sellla,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@yolaa.direja1965,Pantes jodoh,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@RadhaBerliana,Pokoknya gue hrus nnton film sore nunggu suami libur krja ... Sebelum nnti lahiran ...,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
@alfrndarmawan4350,Akhirnya yak bu negara muncul,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU2hlaWxhIERhcmE%3D,2025-07-12,198558,6711408
